"ID","EntityType","Amount of Goods","Amount of Containers","Status","Amount of Handling Units","Weight","Departure Date",":LABEL","id:ID"
"hu1028","Handling Unit","","","","","","","ENTITY","39609"
"hu1030","Handling Unit","","","","","","","ENTITY","39610"
"hu1032","Handling Unit","","","","","","","ENTITY","39611"
"hu1003","Handling Unit","","","","","","","ENTITY","39612"
"hu1029","Handling Unit","","","","","","","ENTITY","39613"
"hu1041","Handling Unit","","","","","","","ENTITY","39614"
"hu1046","Handling Unit","","","","","","","ENTITY","39615"
"hu1035","Handling Unit","","","","","","","ENTITY","39616"
"hu1036","Handling Unit","","","","","","","ENTITY","39617"
"hu1014","Handling Unit","","","","","","","ENTITY","39618"
"hu1034","Handling Unit","","","","","","","ENTITY","39619"
"hu1044","Handling Unit","","","","","","","ENTITY","39620"
"hu1033","Handling Unit","","","","","","","ENTITY","39621"
"hu1042","Handling Unit","","","","","","","ENTITY","39622"
"hu1037","Handling Unit","","","","","","","ENTITY","39623"
"hu1013","Handling Unit","","","","","","","ENTITY","39624"
"hu1043","Handling Unit","","","","","","","ENTITY","39625"
"hu1047","Handling Unit","","","","","","","ENTITY","39626"
"hu1051","Handling Unit","","","","","","","ENTITY","39627"
"hu1038","Handling Unit","","","","","","","ENTITY","39628"
"hu1053","Handling Unit","","","","","","","ENTITY","39629"
"hu1050","Handling Unit","","","","","","","ENTITY","39630"
"hu1048","Handling Unit","","","","","","","ENTITY","39631"
"hu1057","Handling Unit","","","","","","","ENTITY","39632"
"hu1027","Handling Unit","","","","","","","ENTITY","39633"
"hu1054","Handling Unit","","","","","","","ENTITY","39634"
"hu1039","Handling Unit","","","","","","","ENTITY","39635"
"hu1059","Handling Unit","","","","","","","ENTITY","39636"
"hu1049","Handling Unit","","","","","","","ENTITY","39637"
"hu1052","Handling Unit","","","","","","","ENTITY","39638"
"hu1040","Handling Unit","","","","","","","ENTITY","39639"
"hu1055","Handling Unit","","","","","","","ENTITY","39640"
"hu1045","Handling Unit","","","","","","","ENTITY","39641"
"hu1063","Handling Unit","","","","","","","ENTITY","39642"
"hu1056","Handling Unit","","","","","","","ENTITY","39643"
"hu1058","Handling Unit","","","","","","","ENTITY","39644"
"hu1061","Handling Unit","","","","","","","ENTITY","39645"
"hu1069","Handling Unit","","","","","","","ENTITY","39646"
"hu1060","Handling Unit","","","","","","","ENTITY","39647"
"hu1066","Handling Unit","","","","","","","ENTITY","39648"
"hu1072","Handling Unit","","","","","","","ENTITY","39649"
"hu1070","Handling Unit","","","","","","","ENTITY","39650"
"hu1065","Handling Unit","","","","","","","ENTITY","39651"
"hu1076","Handling Unit","","","","","","","ENTITY","39652"
"hu1074","Handling Unit","","","","","","","ENTITY","39653"
"hu1064","Handling Unit","","","","","","","ENTITY","39654"
"hu1075","Handling Unit","","","","","","","ENTITY","39655"
"hu1062","Handling Unit","","","","","","","ENTITY","39656"
"hu1068","Handling Unit","","","","","","","ENTITY","39657"
"hu1031","Handling Unit","","","","","","","ENTITY","39658"
"hu1080","Handling Unit","","","","","","","ENTITY","39659"
"hu1082","Handling Unit","","","","","","","ENTITY","39660"
"hu1067","Handling Unit","","","","","","","ENTITY","39661"
"hu1083","Handling Unit","","","","","","","ENTITY","39662"
"hu1073","Handling Unit","","","","","","","ENTITY","39663"
"hu1078","Handling Unit","","","","","","","ENTITY","39664"
"hu1081","Handling Unit","","","","","","","ENTITY","39665"
"hu1085","Handling Unit","","","","","","","ENTITY","39666"
"hu1084","Handling Unit","","","","","","","ENTITY","39667"
"hu1077","Handling Unit","","","","","","","ENTITY","39668"
"hu1071","Handling Unit","","","","","","","ENTITY","39669"
"hu1079","Handling Unit","","","","","","","ENTITY","39670"
"hu1090","Handling Unit","","","","","","","ENTITY","39671"
"hu1091","Handling Unit","","","","","","","ENTITY","39672"
"hu1089","Handling Unit","","","","","","","ENTITY","39673"
"hu1087","Handling Unit","","","","","","","ENTITY","39674"
"hu1086","Handling Unit","","","","","","","ENTITY","39675"
"hu1088","Handling Unit","","","","","","","ENTITY","39676"
"hu1092","Handling Unit","","","","","","","ENTITY","39677"
"hu1094","Handling Unit","","","","","","","ENTITY","39678"
"hu1095","Handling Unit","","","","","","","ENTITY","39679"
"hu1096","Handling Unit","","","","","","","ENTITY","39680"
"hu1104","Handling Unit","","","","","","","ENTITY","39681"
"hu1093","Handling Unit","","","","","","","ENTITY","39682"
"hu1098","Handling Unit","","","","","","","ENTITY","39683"
"hu1103","Handling Unit","","","","","","","ENTITY","39684"
"hu1099","Handling Unit","","","","","","","ENTITY","39685"
"hu1109","Handling Unit","","","","","","","ENTITY","39686"
"hu1110","Handling Unit","","","","","","","ENTITY","39687"
"hu1101","Handling Unit","","","","","","","ENTITY","39688"
"hu1102","Handling Unit","","","","","","","ENTITY","39689"
"hu1107","Handling Unit","","","","","","","ENTITY","39690"
"hu1105","Handling Unit","","","","","","","ENTITY","39691"
"hu1097","Handling Unit","","","","","","","ENTITY","39692"
"hu1100","Handling Unit","","","","","","","ENTITY","39693"
"hu1108","Handling Unit","","","","","","","ENTITY","39694"
"hu1111","Handling Unit","","","","","","","ENTITY","39695"
"hu1106","Handling Unit","","","","","","","ENTITY","39696"
"hu1114","Handling Unit","","","","","","","ENTITY","39697"
"hu1122","Handling Unit","","","","","","","ENTITY","39698"
"hu1113","Handling Unit","","","","","","","ENTITY","39699"
"hu1115","Handling Unit","","","","","","","ENTITY","39700"
"hu1112","Handling Unit","","","","","","","ENTITY","39701"
"hu1120","Handling Unit","","","","","","","ENTITY","39702"
"hu1121","Handling Unit","","","","","","","ENTITY","39703"
"hu1119","Handling Unit","","","","","","","ENTITY","39704"
"hu1118","Handling Unit","","","","","","","ENTITY","39705"
"hu1116","Handling Unit","","","","","","","ENTITY","39706"
"hu1123","Handling Unit","","","","","","","ENTITY","39707"
"hu1117","Handling Unit","","","","","","","ENTITY","39708"
"hu1125","Handling Unit","","","","","","","ENTITY","39709"
"hu1129","Handling Unit","","","","","","","ENTITY","39710"
"hu1128","Handling Unit","","","","","","","ENTITY","39711"
"hu1124","Handling Unit","","","","","","","ENTITY","39712"
"hu1126","Handling Unit","","","","","","","ENTITY","39713"
"hu1127","Handling Unit","","","","","","","ENTITY","39714"
"hu1134","Handling Unit","","","","","","","ENTITY","39715"
"hu1132","Handling Unit","","","","","","","ENTITY","39716"
"hu1130","Handling Unit","","","","","","","ENTITY","39717"
"hu1131","Handling Unit","","","","","","","ENTITY","39718"
"hu1141","Handling Unit","","","","","","","ENTITY","39719"
"hu1135","Handling Unit","","","","","","","ENTITY","39720"
"hu1155","Handling Unit","","","","","","","ENTITY","39721"
"hu1159","Handling Unit","","","","","","","ENTITY","39722"
"hu1161","Handling Unit","","","","","","","ENTITY","39723"
"hu1143","Handling Unit","","","","","","","ENTITY","39724"
"hu1162","Handling Unit","","","","","","","ENTITY","39725"
"hu1153","Handling Unit","","","","","","","ENTITY","39726"
"hu1160","Handling Unit","","","","","","","ENTITY","39727"
"hu1145","Handling Unit","","","","","","","ENTITY","39728"
"hu1163","Handling Unit","","","","","","","ENTITY","39729"
"hu1136","Handling Unit","","","","","","","ENTITY","39730"
"hu1142","Handling Unit","","","","","","","ENTITY","39731"
"hu1165","Handling Unit","","","","","","","ENTITY","39732"
"hu1164","Handling Unit","","","","","","","ENTITY","39733"
"hu1146","Handling Unit","","","","","","","ENTITY","39734"
"hu1139","Handling Unit","","","","","","","ENTITY","39735"
"hu1148","Handling Unit","","","","","","","ENTITY","39736"
"hu1144","Handling Unit","","","","","","","ENTITY","39737"
"hu1150","Handling Unit","","","","","","","ENTITY","39738"
"hu1137","Handling Unit","","","","","","","ENTITY","39739"
"hu1167","Handling Unit","","","","","","","ENTITY","39740"
"hu1157","Handling Unit","","","","","","","ENTITY","39741"
"hu1133","Handling Unit","","","","","","","ENTITY","39742"
"hu1152","Handling Unit","","","","","","","ENTITY","39743"
"hu1147","Handling Unit","","","","","","","ENTITY","39744"
"hu1156","Handling Unit","","","","","","","ENTITY","39745"
"hu1140","Handling Unit","","","","","","","ENTITY","39746"
"hu1168","Handling Unit","","","","","","","ENTITY","39747"
"hu1173","Handling Unit","","","","","","","ENTITY","39748"
"hu1171","Handling Unit","","","","","","","ENTITY","39749"
"hu1172","Handling Unit","","","","","","","ENTITY","39750"
"hu1149","Handling Unit","","","","","","","ENTITY","39751"
"hu1178","Handling Unit","","","","","","","ENTITY","39752"
"hu1158","Handling Unit","","","","","","","ENTITY","39753"
"hu1175","Handling Unit","","","","","","","ENTITY","39754"
"hu1151","Handling Unit","","","","","","","ENTITY","39755"
"hu1138","Handling Unit","","","","","","","ENTITY","39756"
"hu1179","Handling Unit","","","","","","","ENTITY","39757"
"hu1174","Handling Unit","","","","","","","ENTITY","39758"
"hu1166","Handling Unit","","","","","","","ENTITY","39759"
"hu1177","Handling Unit","","","","","","","ENTITY","39760"
"hu1169","Handling Unit","","","","","","","ENTITY","39761"
"hu1170","Handling Unit","","","","","","","ENTITY","39762"
"hu1185","Handling Unit","","","","","","","ENTITY","39763"
"hu1184","Handling Unit","","","","","","","ENTITY","39764"
"hu1176","Handling Unit","","","","","","","ENTITY","39765"
"hu1154","Handling Unit","","","","","","","ENTITY","39766"
"hu1181","Handling Unit","","","","","","","ENTITY","39767"
"hu1182","Handling Unit","","","","","","","ENTITY","39768"
"hu1183","Handling Unit","","","","","","","ENTITY","39769"
"hu1180","Handling Unit","","","","","","","ENTITY","39770"
"hu1189","Handling Unit","","","","","","","ENTITY","39771"
"hu1186","Handling Unit","","","","","","","ENTITY","39772"
"hu1187","Handling Unit","","","","","","","ENTITY","39773"
"hu1188","Handling Unit","","","","","","","ENTITY","39774"
"hu1194","Handling Unit","","","","","","","ENTITY","39775"
"hu1195","Handling Unit","","","","","","","ENTITY","39776"
"hu1191","Handling Unit","","","","","","","ENTITY","39777"
"hu1192","Handling Unit","","","","","","","ENTITY","39778"
"hu1193","Handling Unit","","","","","","","ENTITY","39779"
"hu1190","Handling Unit","","","","","","","ENTITY","39780"
"hu1196","Handling Unit","","","","","","","ENTITY","39781"
"hu1198","Handling Unit","","","","","","","ENTITY","39782"
"hu1197","Handling Unit","","","","","","","ENTITY","39783"
"hu1200","Handling Unit","","","","","","","ENTITY","39784"
"hu1199","Handling Unit","","","","","","","ENTITY","39785"
"hu1202","Handling Unit","","","","","","","ENTITY","39786"
"hu1208","Handling Unit","","","","","","","ENTITY","39787"
"hu1209","Handling Unit","","","","","","","ENTITY","39788"
"hu1203","Handling Unit","","","","","","","ENTITY","39789"
"hu1201","Handling Unit","","","","","","","ENTITY","39790"
"hu1205","Handling Unit","","","","","","","ENTITY","39791"
"hu1206","Handling Unit","","","","","","","ENTITY","39792"
"hu1211","Handling Unit","","","","","","","ENTITY","39793"
"hu1204","Handling Unit","","","","","","","ENTITY","39794"
"hu1210","Handling Unit","","","","","","","ENTITY","39795"
"hu1207","Handling Unit","","","","","","","ENTITY","39796"
"hu1212","Handling Unit","","","","","","","ENTITY","39797"
"hu1216","Handling Unit","","","","","","","ENTITY","39798"
"hu1213","Handling Unit","","","","","","","ENTITY","39799"
"hu1217","Handling Unit","","","","","","","ENTITY","39800"
"hu1215","Handling Unit","","","","","","","ENTITY","39801"
"hu1218","Handling Unit","","","","","","","ENTITY","39802"
"hu1214","Handling Unit","","","","","","","ENTITY","39803"
"hu1224","Handling Unit","","","","","","","ENTITY","39804"
"hu1221","Handling Unit","","","","","","","ENTITY","39805"
"hu1219","Handling Unit","","","","","","","ENTITY","39806"
"hu1223","Handling Unit","","","","","","","ENTITY","39807"
"hu1220","Handling Unit","","","","","","","ENTITY","39808"
"hu1222","Handling Unit","","","","","","","ENTITY","39809"
"hu1228","Handling Unit","","","","","","","ENTITY","39810"
"hu1230","Handling Unit","","","","","","","ENTITY","39811"
"hu1227","Handling Unit","","","","","","","ENTITY","39812"
"hu1229","Handling Unit","","","","","","","ENTITY","39813"
"hu1234","Handling Unit","","","","","","","ENTITY","39814"
"hu1236","Handling Unit","","","","","","","ENTITY","39815"
"hu1232","Handling Unit","","","","","","","ENTITY","39816"
"hu1235","Handling Unit","","","","","","","ENTITY","39817"
"hu1225","Handling Unit","","","","","","","ENTITY","39818"
"hu1231","Handling Unit","","","","","","","ENTITY","39819"
"hu1233","Handling Unit","","","","","","","ENTITY","39820"
"hu1226","Handling Unit","","","","","","","ENTITY","39821"
"hu1240","Handling Unit","","","","","","","ENTITY","39822"
"hu1242","Handling Unit","","","","","","","ENTITY","39823"
"hu1239","Handling Unit","","","","","","","ENTITY","39824"
"hu1241","Handling Unit","","","","","","","ENTITY","39825"
"hu1237","Handling Unit","","","","","","","ENTITY","39826"
"hu1238","Handling Unit","","","","","","","ENTITY","39827"
"hu1244","Handling Unit","","","","","","","ENTITY","39828"
"hu1256","Handling Unit","","","","","","","ENTITY","39829"
"hu1257","Handling Unit","","","","","","","ENTITY","39830"
"hu1254","Handling Unit","","","","","","","ENTITY","39831"
"hu1258","Handling Unit","","","","","","","ENTITY","39832"
"hu1259","Handling Unit","","","","","","","ENTITY","39833"
"hu1245","Handling Unit","","","","","","","ENTITY","39834"
"hu1247","Handling Unit","","","","","","","ENTITY","39835"
"hu1253","Handling Unit","","","","","","","ENTITY","39836"
"hu1251","Handling Unit","","","","","","","ENTITY","39837"
"hu1246","Handling Unit","","","","","","","ENTITY","39838"
"hu1261","Handling Unit","","","","","","","ENTITY","39839"
"hu1243","Handling Unit","","","","","","","ENTITY","39840"
"hu1249","Handling Unit","","","","","","","ENTITY","39841"
"hu1260","Handling Unit","","","","","","","ENTITY","39842"
"hu1255","Handling Unit","","","","","","","ENTITY","39843"
"hu1248","Handling Unit","","","","","","","ENTITY","39844"
"hu1270","Handling Unit","","","","","","","ENTITY","39845"
"hu1252","Handling Unit","","","","","","","ENTITY","39846"
"hu1265","Handling Unit","","","","","","","ENTITY","39847"
"hu1263","Handling Unit","","","","","","","ENTITY","39848"
"hu1269","Handling Unit","","","","","","","ENTITY","39849"
"hu1266","Handling Unit","","","","","","","ENTITY","39850"
"hu1268","Handling Unit","","","","","","","ENTITY","39851"
"hu1267","Handling Unit","","","","","","","ENTITY","39852"
"hu1271","Handling Unit","","","","","","","ENTITY","39853"
"hu1273","Handling Unit","","","","","","","ENTITY","39854"
"hu1272","Handling Unit","","","","","","","ENTITY","39855"
"hu1264","Handling Unit","","","","","","","ENTITY","39856"
"hu1262","Handling Unit","","","","","","","ENTITY","39857"
