"EventID","timestamp","Activity",":LABEL","id:ID"
"load_truck_hu2131","2023-08-30 09:37:13+00:00","Load Truck","EVENT","7116"
"collect_hu2147","2023-08-30 09:41:02+00:00","Collect Goods","EVENT","7117"
"load_truck_hu2153","2023-08-30 09:41:02+00:00","Load Truck","EVENT","7118"
"collect_hu2145","2023-08-30 09:53:55+00:00","Collect Goods","EVENT","7119"
"create_td124","2023-08-30 09:53:57+00:00","Create Transport Document","EVENT","7120"
"collect_hu2152","2023-08-30 09:57:11+00:00","Collect Goods","EVENT","7121"
"collect_hu2151","2023-08-30 09:59:01+00:00","Collect Goods","EVENT","7122"
"load_truck_hu2152","2023-08-30 09:59:01+00:00","Load Truck","EVENT","7123"
"load_truck_hu2147","2023-08-30 10:12:42+00:00","Load Truck","EVENT","7124"
"reg_co134","2023-08-30 11:06:51+00:00","Register Customer Order","EVENT","7125"
"load_truck_hu2148","2023-08-30 11:19:38+00:00","Load Truck","EVENT","7126"
"load_truck_hu2145","2023-08-30 11:24:14+00:00","Load Truck","EVENT","7127"
"load_truck_hu2144","2023-08-30 11:28:55+00:00","Load Truck","EVENT","7128"
"load_truck_hu2146","2023-08-30 11:32:23+00:00","Load Truck","EVENT","7129"
"load_truck_hu2143","2023-08-30 11:35:49+00:00","Load Truck","EVENT","7130"
"order_crs_td122","2023-08-30 12:01:55+00:00","Order Empty Containers","EVENT","7131"
"collect_hu2141","2023-08-30 12:15:20+00:00","Collect Goods","EVENT","7132"
"load_truck_hu2151","2023-08-30 12:15:20+00:00","Load Truck","EVENT","7133"
"collect_hu2137","2023-08-30 12:17:35+00:00","Collect Goods","EVENT","7134"
"load_truck_hu2141","2023-08-30 12:17:35+00:00","Load Truck","EVENT","7135"
"collect_hu2111","2023-08-30 12:18:47+00:00","Collect Goods","EVENT","7136"
"load_truck_hu2137","2023-08-30 12:21:59+00:00","Load Truck","EVENT","7137"
"collect_hu2132","2023-08-30 12:22:59+00:00","Collect Goods","EVENT","7138"
"load_truck_hu2111","2023-08-30 12:22:59+00:00","Load Truck","EVENT","7139"
"pick_cr356","2023-08-30 12:23:33+00:00","Pick Up Empty Container","EVENT","7140"
"drive_term_cr406","2023-08-30 12:23:33+00:00","Drive to Terminal","EVENT","7141"
"weigh_cr406","2023-08-30 12:28:38+00:00","Weigh","EVENT","7142"
"collect_hu2155","2023-08-30 12:29:28+00:00","Collect Goods","EVENT","7143"
"load_truck_hu2132","2023-08-30 12:29:28+00:00","Load Truck","EVENT","7144"
"stock_cr406","2023-08-30 12:31:17+00:00","Place in Stock","EVENT","7145"
"collect_hu2160","2023-08-30 12:31:45+00:00","Collect Goods","EVENT","7146"
"collect_hu2156","2023-08-30 12:33:46+00:00","Collect Goods","EVENT","7147"
"book_vehs_td124","2023-08-30 12:33:52+00:00","Book Vehicles","EVENT","7148"
"collect_hu2159","2023-08-30 12:37:57+00:00","Collect Goods","EVENT","7149"
"collect_hu2157","2023-08-30 12:40:43+00:00","Collect Goods","EVENT","7150"
"pick_cr430","2023-08-30 12:41:25+00:00","Pick Up Empty Container","EVENT","7151"
"drive_term_cr425","2023-08-30 12:41:25+00:00","Drive to Terminal","EVENT","7152"
"pick_cr397","2023-08-30 12:44:10+00:00","Pick Up Empty Container","EVENT","7153"
"drive_term_cr403","2023-08-30 12:44:10+00:00","Drive to Terminal","EVENT","7154"
"collect_hu2158","2023-08-30 12:45:38+00:00","Collect Goods","EVENT","7155"
"weigh_cr425","2023-08-30 12:47:12+00:00","Weigh","EVENT","7156"
"collect_hu2161","2023-08-30 12:47:14+00:00","Collect Goods","EVENT","7157"
"weigh_cr403","2023-08-30 12:47:16+00:00","Weigh","EVENT","7158"
"stock_cr403","2023-08-30 12:49:08+00:00","Place in Stock","EVENT","7159"
"collect_hu2167","2023-08-30 12:49:57+00:00","Collect Goods","EVENT","7160"
"collect_hu2164","2023-08-30 12:51:20+00:00","Collect Goods","EVENT","7161"
"stock_cr425","2023-08-30 12:53:53+00:00","Place in Stock","EVENT","7162"
"pick_cr414","2023-08-30 12:54:13+00:00","Pick Up Empty Container","EVENT","7163"
"drive_term_cr423","2023-08-30 12:54:13+00:00","Drive to Terminal","EVENT","7164"
"create_td125","2023-08-30 13:12:06+00:00","Create Transport Document","EVENT","7165"
"load_truck_hu2158","2023-08-30 13:26:31+00:00","Load Truck","EVENT","7166"
"load_truck_hu2156","2023-08-30 13:27:51+00:00","Load Truck","EVENT","7167"
"load_truck_hu2157","2023-08-30 13:31:07+00:00","Load Truck","EVENT","7168"
"load_truck_hu2155","2023-08-30 13:34:17+00:00","Load Truck","EVENT","7169"
"load_truck_hu2159","2023-08-30 13:35:51+00:00","Load Truck","EVENT","7170"
"book_vehs_td125","2023-08-30 13:39:21+00:00","Book Vehicles","EVENT","7171"
"load_truck_hu2160","2023-08-30 13:40:04+00:00","Load Truck","EVENT","7172"
"collect_hu2162","2023-08-30 13:53:29+00:00","Collect Goods","EVENT","7173"
"weigh_cr423","2023-08-30 13:54:22+00:00","Weigh","EVENT","7174"
"stock_cr423","2023-08-30 13:58:20+00:00","Place in Stock","EVENT","7175"
"load_truck_hu2164","2023-08-30 14:02:52+00:00","Load Truck","EVENT","7176"
"load_truck_hu2161","2023-08-30 14:10:55+00:00","Load Truck","EVENT","7177"
"pick_cr375","2023-08-30 14:11:08+00:00","Pick Up Empty Container","EVENT","7178"
"drive_term_cr410","2023-08-30 14:11:08+00:00","Drive to Terminal","EVENT","7179"
"weigh_cr410","2023-08-30 14:23:33+00:00","Weigh","EVENT","7180"
"pick_cr413","2023-08-30 14:26:40+00:00","Pick Up Empty Container","EVENT","7181"
"drive_term_cr417","2023-08-30 14:26:40+00:00","Drive to Terminal","EVENT","7182"
"stock_cr410","2023-08-30 14:27:48+00:00","Place in Stock","EVENT","7183"
"weigh_cr417","2023-08-30 14:28:40+00:00","Weigh","EVENT","7184"
"stock_cr417","2023-08-30 14:38:41+00:00","Place in Stock","EVENT","7185"
"create_td126","2023-08-30 14:46:29+00:00","Create Transport Document","EVENT","7186"
"order_crs_td123","2023-08-30 14:47:22+00:00","Order Empty Containers","EVENT","7187"
"collect_hu2163","2023-08-30 14:56:23+00:00","Collect Goods","EVENT","7188"
"load_truck_hu2162","2023-08-30 14:56:23+00:00","Load Truck","EVENT","7189"
"collect_hu2184","2023-08-30 14:58:01+00:00","Collect Goods","EVENT","7190"
"load_truck_hu2163","2023-08-30 16:06:32+00:00","Load Truck","EVENT","7191"
"collect_hu2168","2023-08-30 16:17:18+00:00","Collect Goods","EVENT","7192"
"reg_co135","2023-08-30 16:38:24+00:00","Register Customer Order","EVENT","7193"
"pick_cr443","2023-08-30 17:21:46+00:00","Pick Up Empty Container","EVENT","7194"
"drive_term_cr356","2023-08-30 17:21:46+00:00","Drive to Terminal","EVENT","7195"
"collect_hu2179","2023-08-31 05:20:09+00:00","Collect Goods","EVENT","7196"
"to_bay_cr386","2023-08-31 05:20:30+00:00","Bring to Loading Bay","EVENT","7197"
"to_bay_cr379","2023-08-31 05:23:08+00:00","Bring to Loading Bay","EVENT","7198"
"load_veh_cr314","2023-08-31 05:26:02+00:00","Load to Vehicle","EVENT","7199"
"weigh_cr356","2023-08-31 05:28:43+00:00","Weigh","EVENT","7200"
"load_veh_cr386","2023-08-31 05:28:43+00:00","Load to Vehicle","EVENT","7201"
"to_bay_cr356","2023-08-31 05:35:38+00:00","Bring to Loading Bay","EVENT","7202"
"to_bay_cr388","2023-08-31 05:36:05+00:00","Bring to Loading Bay","EVENT","7203"
"collect_hu2181","2023-08-31 05:41:01+00:00","Collect Goods","EVENT","7204"
"load_truck_hu2179","2023-08-31 05:41:01+00:00","Load Truck","EVENT","7205"
"load_truck_hu2167","2023-08-31 05:47:58+00:00","Load Truck","EVENT","7206"
"load_veh_cr379","2023-08-31 05:48:14+00:00","Load to Vehicle","EVENT","7207"
"collect_hu2173","2023-08-31 05:51:26+00:00","Collect Goods","EVENT","7208"
"collect_hu2180","2023-08-31 05:58:35+00:00","Collect Goods","EVENT","7209"
"load_truck_hu2173","2023-08-31 06:15:58+00:00","Load Truck","EVENT","7210"
"load_truck_hu2168","2023-08-31 06:22:17+00:00","Load Truck","EVENT","7211"
"load_veh_cr411","2023-08-31 06:55:03+00:00","Load to Vehicle","EVENT","7212"
"load_veh_cr388","2023-08-31 06:57:54+00:00","Load to Vehicle","EVENT","7213"
"collect_hu2170","2023-08-31 07:18:06+00:00","Collect Goods","EVENT","7214"
"pick_cr427","2023-08-31 07:24:54+00:00","Pick Up Empty Container","EVENT","7215"
"drive_term_cr397","2023-08-31 07:24:54+00:00","Drive to Terminal","EVENT","7216"
"collect_hu2174","2023-08-31 07:32:44+00:00","Collect Goods","EVENT","7217"
"load_truck_hu2170","2023-08-31 07:32:44+00:00","Load Truck","EVENT","7218"
"collect_hu2192","2023-08-31 07:42:40+00:00","Collect Goods","EVENT","7219"
"load_truck_hu2174","2023-08-31 07:42:40+00:00","Load Truck","EVENT","7220"
"collect_hu2165","2023-08-31 07:50:04+00:00","Collect Goods","EVENT","7221"
"collect_hu2183","2023-08-31 07:56:42+00:00","Collect Goods","EVENT","7222"
"load_truck_hu2165","2023-08-31 07:56:42+00:00","Load Truck","EVENT","7223"
"to_bay_cr378","2023-08-31 07:58:13+00:00","Bring to Loading Bay","EVENT","7224"
"resch_cr_cr356","2023-08-31 07:58:21+00:00","Reschedule Container","EVENT","7225"
"load_truck_hu2180","2023-08-31 08:06:07+00:00","Load Truck","EVENT","7226"
"order_crs_td124","2023-08-31 08:12:43+00:00","Order Empty Containers","EVENT","7227"
"load_truck_hu2184","2023-08-31 08:14:03+00:00","Load Truck","EVENT","7228"
"load_truck_hu2181","2023-08-31 08:17:17+00:00","Load Truck","EVENT","7229"
"load_truck_hu2192","2023-08-31 08:30:09+00:00","Load Truck","EVENT","7230"
"load_veh_cr303","2023-08-31 09:02:24+00:00","Load to Vehicle","EVENT","7231"
"collect_hu2188","2023-08-31 09:04:12+00:00","Collect Goods","EVENT","7232"
"load_truck_hu2183","2023-08-31 09:04:12+00:00","Load Truck","EVENT","7233"
"to_bay_cr371","2023-08-31 09:06:40+00:00","Bring to Loading Bay","EVENT","7234"
"collect_hu2171","2023-08-31 09:08:39+00:00","Collect Goods","EVENT","7235"
"load_truck_hu2188","2023-08-31 09:08:39+00:00","Load Truck","EVENT","7236"
"load_veh_cr378","2023-08-31 09:08:40+00:00","Load to Vehicle","EVENT","7237"
"load_veh_cr371","2023-08-31 09:11:52+00:00","Load to Vehicle","EVENT","7238"
"collect_hu2186","2023-08-31 09:14:49+00:00","Collect Goods","EVENT","7239"
"load_truck_hu2171","2023-08-31 09:14:49+00:00","Load Truck","EVENT","7240"
"to_bay_cr387","2023-08-31 09:20:39+00:00","Bring to Loading Bay","EVENT","7241"
"collect_hu2187","2023-08-31 09:20:45+00:00","Collect Goods","EVENT","7242"
"load_truck_hu2186","2023-08-31 09:20:45+00:00","Load Truck","EVENT","7243"
"load_veh_cr351","2023-08-31 09:24:25+00:00","Load to Vehicle","EVENT","7244"
"collect_hu2169","2023-08-31 09:25:54+00:00","Collect Goods","EVENT","7245"
"load_truck_hu2187","2023-08-31 09:25:54+00:00","Load Truck","EVENT","7246"
"load_veh_cr387","2023-08-31 09:27:39+00:00","Load to Vehicle","EVENT","7247"
"to_bay_cr380","2023-08-31 09:30:38+00:00","Bring to Loading Bay","EVENT","7248"
"collect_hu2175","2023-08-31 09:30:56+00:00","Collect Goods","EVENT","7249"
"load_truck_hu2169","2023-08-31 09:30:56+00:00","Load Truck","EVENT","7250"
"to_bay_cr390","2023-08-31 09:32:13+00:00","Bring to Loading Bay","EVENT","7251"
"collect_hu2190","2023-08-31 09:38:27+00:00","Collect Goods","EVENT","7252"
"load_truck_hu2175","2023-08-31 09:38:27+00:00","Load Truck","EVENT","7253"
"weigh_cr397","2023-08-31 09:39:16+00:00","Weigh","EVENT","7254"
"load_veh_cr372","2023-08-31 09:39:16+00:00","Load to Vehicle","EVENT","7255"
"collect_hu2172","2023-08-31 09:41:14+00:00","Collect Goods","EVENT","7256"
"load_truck_hu2190","2023-08-31 09:41:14+00:00","Load Truck","EVENT","7257"
"load_veh_cr380","2023-08-31 09:43:30+00:00","Load to Vehicle","EVENT","7258"
"collect_hu2177","2023-08-31 09:43:33+00:00","Collect Goods","EVENT","7259"
"load_truck_hu2172","2023-08-31 09:43:33+00:00","Load Truck","EVENT","7260"
"pick_cr415","2023-08-31 09:47:21+00:00","Pick Up Empty Container","EVENT","7261"
"drive_term_cr443","2023-08-31 09:47:21+00:00","Drive to Terminal","EVENT","7262"
"stock_cr397","2023-08-31 09:48:03+00:00","Place in Stock","EVENT","7263"
"to_bay_cr377","2023-08-31 09:48:38+00:00","Bring to Loading Bay","EVENT","7264"
"load_veh_cr390","2023-08-31 09:51:24+00:00","Load to Vehicle","EVENT","7265"
"to_bay_cr423","2023-08-31 09:51:36+00:00","Bring to Loading Bay","EVENT","7266"
"load_veh_cr377","2023-08-31 09:52:29+00:00","Load to Vehicle","EVENT","7267"
"to_bay_cr389","2023-08-31 09:53:26+00:00","Bring to Loading Bay","EVENT","7268"
"load_veh_cr423","2023-08-31 09:53:45+00:00","Load to Vehicle","EVENT","7269"
"book_vehs_td126","2023-08-31 09:54:57+00:00","Book Vehicles","EVENT","7270"
"collect_hu2189","2023-08-31 09:55:08+00:00","Collect Goods","EVENT","7271"
"load_truck_hu2177","2023-08-31 09:55:08+00:00","Load Truck","EVENT","7272"
"to_bay_cr376","2023-08-31 09:56:33+00:00","Bring to Loading Bay","EVENT","7273"
"load_veh_cr389","2023-08-31 09:57:23+00:00","Load to Vehicle","EVENT","7274"
"to_bay_cr399","2023-08-31 09:59:39+00:00","Bring to Loading Bay","EVENT","7275"
"reg_co136","2023-08-31 11:11:30+00:00","Register Customer Order","EVENT","7276"
"collect_hu2196","2023-08-31 11:55:09+00:00","Collect Goods","EVENT","7277"
"load_truck_hu2189","2023-08-31 11:55:09+00:00","Load Truck","EVENT","7278"
"to_bay_cr381","2023-08-31 11:57:36+00:00","Bring to Loading Bay","EVENT","7279"
"collect_hu2176","2023-08-31 11:59:57+00:00","Collect Goods","EVENT","7280"
"weigh_cr443","2023-08-31 12:03:34+00:00","Weigh","EVENT","7281"
"load_veh_cr376","2023-08-31 12:03:34+00:00","Load to Vehicle","EVENT","7282"
"stock_cr443","2023-08-31 12:05:08+00:00","Place in Stock","EVENT","7283"
"pick_cr438","2023-08-31 12:07:20+00:00","Pick Up Empty Container","EVENT","7284"
"drive_term_cr414","2023-08-31 12:07:20+00:00","Drive to Terminal","EVENT","7285"
"weigh_cr414","2023-08-31 12:08:43+00:00","Weigh","EVENT","7286"
"stock_cr414","2023-08-31 12:12:00+00:00","Place in Stock","EVENT","7287"
"load_veh_cr399","2023-08-31 12:17:33+00:00","Load to Vehicle","EVENT","7288"
"load_truck_hu2196","2023-08-31 12:21:11+00:00","Load Truck","EVENT","7289"
"load_veh_cr381","2023-08-31 12:25:12+00:00","Load to Vehicle","EVENT","7290"
"create_td127","2023-08-31 12:37:46+00:00","Create Transport Document","EVENT","7291"
"collect_hu2202","2023-08-31 13:07:32+00:00","Collect Goods","EVENT","7292"
"load_truck_hu2176","2023-08-31 13:07:32+00:00","Load Truck","EVENT","7293"
"collect_hu2191","2023-08-31 13:10:47+00:00","Collect Goods","EVENT","7294"
"load_truck_hu2202","2023-08-31 13:10:47+00:00","Load Truck","EVENT","7295"
"collect_hu2199","2023-08-31 13:12:58+00:00","Collect Goods","EVENT","7296"
"load_truck_hu2191","2023-08-31 13:12:58+00:00","Load Truck","EVENT","7297"
"collect_hu2204","2023-08-31 13:20:06+00:00","Collect Goods","EVENT","7298"
"load_truck_hu2199","2023-08-31 13:20:06+00:00","Load Truck","EVENT","7299"
"collect_hu2182","2023-08-31 13:30:25+00:00","Collect Goods","EVENT","7300"
"load_truck_hu2204","2023-08-31 13:30:25+00:00","Load Truck","EVENT","7301"
"collect_hu2203","2023-08-31 13:34:53+00:00","Collect Goods","EVENT","7302"
"load_truck_hu2182","2023-08-31 13:34:53+00:00","Load Truck","EVENT","7303"
"collect_hu2178","2023-08-31 13:41:27+00:00","Collect Goods","EVENT","7304"
"load_truck_hu2203","2023-08-31 13:41:27+00:00","Load Truck","EVENT","7305"
"collect_hu2185","2023-08-31 13:46:03+00:00","Collect Goods","EVENT","7306"
"load_truck_hu2178","2023-08-31 13:46:03+00:00","Load Truck","EVENT","7307"
"collect_hu2205","2023-08-31 13:48:04+00:00","Collect Goods","EVENT","7308"
"load_truck_hu2185","2023-08-31 13:48:04+00:00","Load Truck","EVENT","7309"
"book_vehs_td127","2023-08-31 13:55:44+00:00","Book Vehicles","EVENT","7310"
"order_crs_td125","2023-08-31 14:31:43+00:00","Order Empty Containers","EVENT","7311"
"collect_hu2193","2023-08-31 14:49:27+00:00","Collect Goods","EVENT","7312"
"load_truck_hu2205","2023-08-31 14:49:27+00:00","Load Truck","EVENT","7313"
"collect_hu2198","2023-08-31 14:53:05+00:00","Collect Goods","EVENT","7314"
"load_truck_hu2193","2023-08-31 14:53:05+00:00","Load Truck","EVENT","7315"
"collect_hu2195","2023-08-31 14:55:44+00:00","Collect Goods","EVENT","7316"
"load_truck_hu2198","2023-08-31 14:55:44+00:00","Load Truck","EVENT","7317"
"pick_cr440","2023-08-31 15:01:31+00:00","Pick Up Empty Container","EVENT","7318"
"drive_term_cr413","2023-08-31 15:01:31+00:00","Drive to Terminal","EVENT","7319"
"weigh_cr413","2023-08-31 15:07:57+00:00","Weigh","EVENT","7320"
"stock_cr413","2023-08-31 15:29:59+00:00","Place in Stock","EVENT","7321"
"collect_hu2207","2023-08-31 16:14:00+00:00","Collect Goods","EVENT","7322"
"load_truck_hu2195","2023-08-31 16:14:00+00:00","Load Truck","EVENT","7323"
"reg_co137","2023-08-31 16:47:42+00:00","Register Customer Order","EVENT","7324"
"pick_cr431","2023-08-31 16:55:15+00:00","Pick Up Empty Container","EVENT","7325"
"drive_term_cr427","2023-08-31 16:55:15+00:00","Drive to Terminal","EVENT","7326"
"collect_hu2211","2023-09-01 05:19:45+00:00","Collect Goods","EVENT","7327"
"load_truck_hu2207","2023-09-01 05:22:30+00:00","Load Truck","EVENT","7328"
"collect_hu2213","2023-09-01 05:24:55+00:00","Collect Goods","EVENT","7329"
"collect_hu2210","2023-09-01 05:26:50+00:00","Collect Goods","EVENT","7330"
"collect_hu2194","2023-09-01 05:28:47+00:00","Collect Goods","EVENT","7331"
"load_truck_hu2211","2023-09-01 05:29:31+00:00","Load Truck","EVENT","7332"
"load_truck_hu2210","2023-09-01 05:32:40+00:00","Load Truck","EVENT","7333"
"collect_hu2201","2023-09-01 05:39:51+00:00","Collect Goods","EVENT","7334"
"load_truck_hu2194","2023-09-01 05:39:51+00:00","Load Truck","EVENT","7335"
"collect_hu2214","2023-09-01 05:50:16+00:00","Collect Goods","EVENT","7336"
"load_truck_hu2201","2023-09-01 05:50:16+00:00","Load Truck","EVENT","7337"
"pick_cr433","2023-09-01 05:54:57+00:00","Pick Up Empty Container","EVENT","7338"
"drive_term_cr375","2023-09-01 05:54:57+00:00","Drive to Terminal","EVENT","7339"
"create_td128","2023-09-01 05:54:59+00:00","Create Transport Document","EVENT","7340"
"weigh_cr427","2023-09-01 06:04:07+00:00","Weigh","EVENT","7341"
"stock_cr427","2023-09-01 06:09:06+00:00","Place in Stock","EVENT","7342"
"load_truck_hu2213","2023-09-01 06:43:48+00:00","Load Truck","EVENT","7343"
"collect_hu2197","2023-09-01 06:53:20+00:00","Collect Goods","EVENT","7344"
"load_truck_hu2214","2023-09-01 06:53:20+00:00","Load Truck","EVENT","7345"
"weigh_cr375","2023-09-01 07:03:18+00:00","Weigh","EVENT","7346"
"to_bay_cr375","2023-09-01 07:07:23+00:00","Bring to Loading Bay","EVENT","7347"
"load_veh_cr375","2023-09-01 07:11:20+00:00","Load to Vehicle","EVENT","7348"
"collect_hu2217","2023-09-01 07:58:48+00:00","Collect Goods","EVENT","7349"
"load_truck_hu2197","2023-09-01 07:58:48+00:00","Load Truck","EVENT","7350"
"order_crs_td127","2023-09-01 07:59:35+00:00","Order Empty Containers","EVENT","7351"
"order_crs_td126","2023-09-01 08:19:52+00:00","Order Empty Containers","EVENT","7352"
"book_vehs_td128","2023-09-01 08:23:19+00:00","Book Vehicles","EVENT","7353"
"depart_vh28","2023-09-01 09:00:00+00:00","Depart","EVENT","7354"
"collect_hu2216","2023-09-01 09:01:15+00:00","Collect Goods","EVENT","7355"
"load_truck_hu2217","2023-09-01 09:01:15+00:00","Load Truck","EVENT","7356"
"collect_hu2219","2023-09-01 09:03:33+00:00","Collect Goods","EVENT","7357"
"load_truck_hu2216","2023-09-01 09:03:33+00:00","Load Truck","EVENT","7358"
"collect_hu2215","2023-09-01 09:06:23+00:00","Collect Goods","EVENT","7359"
"load_truck_hu2219","2023-09-01 09:06:23+00:00","Load Truck","EVENT","7360"
"collect_hu2218","2023-09-01 09:08:19+00:00","Collect Goods","EVENT","7361"
"load_truck_hu2215","2023-09-01 09:08:19+00:00","Load Truck","EVENT","7362"
"collect_hu2212","2023-09-01 09:09:57+00:00","Collect Goods","EVENT","7363"
"load_truck_hu2218","2023-09-01 09:10:55+00:00","Load Truck","EVENT","7364"
"collect_hu2200","2023-09-01 09:19:46+00:00","Collect Goods","EVENT","7365"
"load_truck_hu2212","2023-09-01 09:19:46+00:00","Load Truck","EVENT","7366"
"collect_hu2222","2023-09-01 09:22:34+00:00","Collect Goods","EVENT","7367"
"load_truck_hu2200","2023-09-01 09:22:34+00:00","Load Truck","EVENT","7368"
